Epoch,Train_Loss,Val_Loss,Train_Acc,Val_Acc
1,3.1172518662248776,2.765667536098971,0.15614430665163473,0.2330761136443353
2,2.5573254468789544,2.427879744602981,0.26057872980082675,0.25113995089442304
3,2.301113346114906,2.239571844139086,0.3236753100338219,0.33882848123465453
4,2.1358098869796804,2.1375985846775367,0.37061255167230367,0.345843563661873
5,2.0096245215916624,2.060926119221674,0.41292747087561066,0.34198526832690285
6,1.9072416251425186,2.0178519208905406,0.44772641863960916,0.3360224482637671
7,1.8203663808158894,1.9130761247900485,0.4801578354002255,0.3923184847421957
8,1.7493581937964093,1.8800005148854517,0.5020668921458098,0.4165205191160996
9,1.6827960582838521,1.834544458417715,0.537053739195791,0.4259908803928446
10,1.622801360381541,1.7973302107700253,0.5540022547914318,0.4284461592423711
11,1.5745483167993086,1.7818652671581818,0.5647876738068396,0.4173974044195019
12,1.5199219681722962,1.74414512677094,0.5909056745584367,0.44423009470361274
13,1.4749311740754107,1.7139376941709006,0.6091319052987598,0.43160294633461943
14,1.4296828822147036,1.668070717595494,0.6269447576099211,0.4493160294633462
15,1.392833241463066,1.6598636198361603,0.644870349492672,0.4659768502279902
16,1.3556096202401637,1.6298858558282816,0.6548290116497557,0.47281655559452823
17,1.316327573481649,1.5984467441096553,0.674032318677189,0.5003507541213609
18,1.287473371036964,1.574512685110426,0.6741826381059752,0.4957909505436689
19,1.256428561968626,1.596162379896043,0.6877865464111237,0.473868817958611
20,1.2271649292204354,1.5658702847414876,0.6985719654265313,0.49403717993686425
21,1.1964670099830412,1.537636197771536,0.7088688462983841,0.504559803577692
22,1.1685121191394638,1.5398008215013448,0.718075911311537,0.48789898281304805
23,1.1464506409751523,1.5214706490810024,0.7251033446072905,0.4877236057523676
24,1.119771271843249,1.4960473957332716,0.7340473506200677,0.5054366888810944
25,1.0966633535246793,1.5176817370230422,0.7382187147688839,0.473868817958611
26,1.0753479624278381,1.475523338155636,0.7475009394964299,0.5007015082427219
27,1.0557851723198244,1.4784964803895044,0.7489289740698986,0.49982462293931956
28,1.0360444212354067,1.449423269487941,0.758173618940248,0.5061381971238162
29,1.012411214771328,1.4658953727901463,0.7632468996617813,0.5015783935461242
30,0.9949235248906144,1.464839184296754,0.7692596768132282,0.5
