Epoch,Train_Loss,Val_Loss,Train_Acc,Val_Acc
1,2.964209120437553,2.5060160298884355,0.1733934611048478,0.2641178533847773
2,2.32563602040021,2.2794973339711686,0.292521608417888,0.27832339529989475
3,2.0728073710026216,2.0599888727063673,0.3652762119503946,0.3193616274991231
4,1.8984683197541865,1.963297894401577,0.41668545659526496,0.3682918274289723
5,1.7649441435927513,1.8791184117609223,0.46313416009019165,0.4056471413539109
6,1.661273731803679,1.8482516083287508,0.49845922585494173,0.3921431076815153
7,1.565185660699488,1.7324872008125978,0.5325065764750094,0.4393195370045598
8,1.4838963576699953,1.7133626924904135,0.5682074408117249,0.4259908803928446
9,1.4111972317396362,1.647388881066522,0.5927470875610673,0.4342336022448264
10,1.3452977609831513,1.6042504290537598,0.62423900789177,0.4710627849877236
11,1.292754798614634,1.6975981919483651,0.6410372040586246,0.4207295685724307
12,1.2428238233557682,1.5710547802449109,0.6564073656520105,0.4791301297790249
13,1.194785334731528,1.5098178082706635,0.6726794438181135,0.48895124517713084
14,1.1514641685084444,1.505541435378512,0.688162344983089,0.4947386881795861
15,1.115765607800532,1.4732943413676567,0.6979331078541902,0.5035075412136093
16,1.0749275042929178,1.5218256617880253,0.7125892521608418,0.47509645738337425
17,1.048375880659993,1.4697380751653621,0.7174746335963923,0.5019291476674851
18,1.0018893082309424,1.47228977049664,0.7423900789177001,0.49649245878639076
19,0.974043271658968,1.4489547960049896,0.747162720781661,0.48176078568923186
20,0.9478666903693977,1.4429236000690573,0.7570462232243518,0.5140301648544371
21,0.9190156725195735,1.4711802087303465,0.7635851183765502,0.47825324447562256
22,0.8971991414102742,1.4486581376459422,0.7695603156708004,0.5012276394247632
23,0.867293259274104,1.4353976981843073,0.7808718526869598,0.49210803226937916
24,0.8434254972928451,1.4139722330617888,0.7909432544156332,0.5068397053665381
25,0.82920751954236,1.435056928123185,0.7915445321307779,0.504559803577692
26,0.8093869412496367,1.4138076370199786,0.7956783164223976,0.5057874430024553
27,0.7822626473535411,1.3709864141814794,0.8072153325817362,0.5271834444054717
28,0.7692737210383769,1.389992668477329,0.8078541901540774,0.5098211153981059
29,0.7523578057787285,1.409732724523929,0.8123637730176625,0.5103472465801473
30,0.7253892308605743,1.413949986835481,0.8278842540398347,0.5007015082427219
