Epoch,Train_Loss,Val_Loss,Train_Acc,Val_Acc
1,1.124978255477448,0.44511937365453313,0.6393085306275836,0.848123465450719
2,0.4905366459339913,0.34171981928704787,0.835663284479519,0.8854787793756577
3,0.3435257565477924,0.29980923591089514,0.8879368658399098,0.9045948789898282
4,0.27678256292219494,0.2931102254594242,0.9111987974445697,0.9110838302350053
5,0.22398751333260705,0.28350174712145887,0.9280721533258174,0.9081024202034373
6,0.1852335612068764,0.2992109281296105,0.9417888012025555,0.9103823219922834
7,0.14402751152672094,0.2616656808697422,0.9531379180759113,0.9228340933005963
8,0.1295071979072568,0.2938251963864603,0.9584366779406238,0.9161697649947387
9,0.10645807650204844,0.27367858888966207,0.9652762119503946,0.9235356015433182
10,0.09619981753382634,0.3120073672137065,0.9683577602405111,0.9233602244826377
11,0.08718470626338135,0.3199696215343283,0.9718902668169861,0.9089793055068397
12,0.06930138826515835,0.2997357687095892,0.9772641863960917,0.92423710978604
