Epoch,Train_Loss,Val_Loss,Train_Acc,Val_Acc
1,0.8094565397767544,0.4807837135078446,0.7342352499060504,0.8321641529287969
2,0.3920185865405268,0.3171436026958949,0.8758737316798196,0.893546124166959
3,0.29049444537734415,0.40979587780889903,0.9090943254415633,0.8660119256401263
4,0.23704532777756868,0.25698101273579416,0.9281097331830139,0.9172220273588214
5,0.19642814362644925,0.20904674684881683,0.9399849680571214,0.9396702911259207
6,0.1851225225874375,0.307024180879983,0.9447951897782788,0.9091546825675202
7,0.16462885775498007,0.27902358731170657,0.9490041337842916,0.9237109786039986
8,0.14195400786238566,0.2487698401912775,0.9563322059376175,0.9319537004559804
9,0.12489740344556101,0.25817789940567903,0.9624953025178504,0.9347597334268678
10,0.12468844630112554,0.23336344196352363,0.9621570838030815,0.9351104875482287
