Epoch,Train_Loss,Val_Loss,Train_Acc,Val_Acc
1,0.8918846813707771,0.41209827956715117,0.7238632093198046,0.8614521220624343
2,0.39665460018052595,0.2774180153045726,0.8721157459601654,0.9116099614170466
3,0.29032746566412637,0.31167840996318763,0.9099210822998872,0.9000350754121361
4,0.2449981202289871,0.30292540021379216,0.9239383690341977,0.9074009119607155
5,0.2048592074927151,0.22393487675572143,0.9381811349116873,0.933707471062785
6,0.18742542726312172,0.28671715911366735,0.9426155580608794,0.9175727814801824
7,0.15516360308925983,0.2437626009703111,0.95152198421646,0.9344089793055068
8,0.145860009172589,0.2523272444527715,0.9544532130777903,0.9284461592423711
9,0.13384276449467536,0.25956795931186477,0.9593761743705373,0.9303753069098561
10,0.11858960333756602,0.24596966649933222,0.9641488162344983,0.9363381269729919
