Epoch,Train_Loss,Val_Loss,Train_Acc,Val_Acc
1,0.9694680210008338,0.4129545803249447,0.6859827132656896,0.8623290073658365
2,0.4506502875682332,0.3668822999253101,0.8548290116497558,0.8865310417397404
3,0.33351787093975005,0.2618143459777431,0.8963923337091318,0.9219572079971939
4,0.2808484753969691,0.2638693600213557,0.9152950018789928,0.9216064538758331
5,0.240041753229724,0.25851452092812255,0.9284479518977828,0.92423710978604
6,0.21310640221719945,0.244897639979316,0.9364524614806464,0.9317783233952999
7,0.19595122692370853,0.2337837331336722,0.9413378429161969,0.9323044545773412
8,0.15998322259983322,0.24013607144899346,0.9524990605035701,0.9331813398807436
9,0.1555650207673594,0.2161978145454357,0.9550169109357385,0.9430024552788495
10,0.13590175417671524,0.2212496168652738,0.9607666290868094,0.9410733076113644
11,0.11639790283428551,0.24264654869972216,0.96565201052236,0.9372150122763943
12,0.1124571454792106,0.21652845852273006,0.9666290868094701,0.9459838653104174
13,0.10421144572576267,0.225398604644731,0.9699736940999624,0.9430024552788495
14,0.08668493458826888,0.3107769776675334,0.9741826381059752,0.9109084531743248
