Epoch,Train_Loss,Val_Loss,Train_Acc,Val_Acc
1,3.462770763065348,2.903692097548475,0.06681698609545283,0.14205541915117503
2,2.3923740609343542,1.9611841629614373,0.2138293874483277,0.28498772360575236
3,1.8732657673573054,1.7944772732713605,0.3043968432919955,0.2918274289722904
4,1.723658091311435,1.65082741707762,0.34667418263810595,0.3614521220624342
5,1.6681980056450896,1.6459320473361543,0.3613303269447576,0.390915468256752
6,1.6007279479382674,1.4807699429533099,0.38459225854941753,0.4198526832690284
7,1.550236883641902,1.456892706142815,0.4046599022923713,0.459838653104174
8,1.4705778913540932,1.3895585067813248,0.44859075535512966,0.47702560505085934
9,1.4141402766024516,1.3947965836826017,0.4732807215332582,0.488249736934409
10,1.3670910677037174,1.3395020640218354,0.49301014656144304,0.5112241318835496
11,1.3211611018777565,1.3249021437618866,0.5149943630214205,0.4952648193616275
12,1.2634262057096157,1.492595458126871,0.5344983089064261,0.42669238863556647
13,1.2268830243558284,1.2631478557583324,0.5507328072153326,0.5441950192914766
14,1.1912626612325308,1.2095247067639134,0.5650131529500187,0.5520869870220975
15,1.1392532346840865,1.1071425532926722,0.5840285606914694,0.6082076464398457
16,1.097770157831587,1.2860278233608753,0.5993235625704623,0.5303402314977201
17,1.0898626337370358,1.0752085524247597,0.6019165727170237,0.6187302700806735
18,1.0414791585538048,1.0890974404727396,0.6225479143179256,0.5973342686776569
19,1.0142779900050172,0.9689835765536565,0.6332581736189402,0.6501227639424764
20,0.9691787973018303,1.0510217204757926,0.6520481022172115,0.61364433532094
21,0.9745422232827492,1.0274622700415925,0.6455467869222097,0.6425815503332164
22,0.9422481262876503,0.9883118517479952,0.6588876362269823,0.6448614521220625
23,0.880372879349258,0.9684509223530227,0.6800075159714393,0.649245878639074
24,0.8888224607614232,0.8804545340434329,0.6794062382562946,0.6885303402314977
25,0.820225106832095,0.9238851952870575,0.7028936490041338,0.6750263065591021
26,0.8049172548367896,0.9142664435954313,0.7077414505824878,0.6776569624693091
27,0.8021033165823109,0.8919912287955617,0.7131905298759865,0.6804629954401964
28,0.8206752081376096,0.9648943693125218,0.7040962044344231,0.6788846018940723
29,0.7661564964094094,0.9195258215158624,0.7213829387448327,0.6736232900736584
