Epoch,Train_Loss,Val_Loss,Train_Acc,Val_Acc
1,2.6266022511596563,1.7840622982950387,0.1831642239759489,0.3256752016836198
2,1.8150754211809974,1.5681424940815727,0.32145809845922585,0.3835496317081726
3,1.6620158819899618,1.4967551271943031,0.3609545283727922,0.41915117502630655
4,1.5731964017698883,1.5506323217634819,0.3866591506952274,0.400385829533497
5,1.530337535129907,1.5537907586771744,0.4008267568583239,0.40108733777621886
6,1.479193426871918,1.3934303714450473,0.4223224351747463,0.4579095054366889
7,1.4141770587384992,1.3230960724312812,0.45099586621570836,0.490529638723255
8,1.3599346723739296,1.241493087093356,0.47899285982713263,0.535601543318134
9,1.3109897159893948,1.2501347699068337,0.5042841037204059,0.5434935110487549
10,1.249267116358118,1.176071391131576,0.5338970311912815,0.573482988425114
11,1.1989843038095205,1.140861052017553,0.5507703870725291,0.5873377762188706
12,1.1640133888190154,1.1354862818045601,0.5661405486659151,0.5876885303402315
13,1.137191225030018,1.0656807015377863,0.5839158211198797,0.6171518765345493
14,1.0669614747698617,1.1276315889915471,0.6075911311537017,0.5880392844615924
15,1.0451583468076298,1.0560535934882096,0.6157083803081548,0.6118905647141354
16,1.0228232472339818,1.0231602429423738,0.6263810597519729,0.6218870571729218
17,1.013087881072846,1.0045740251497652,0.6245020668921458,0.6387232549982462
18,0.979302820573396,0.9617315935946398,0.6443442314919203,0.6536303051560856
19,0.9271527372773811,0.9736354492581213,0.6613303269447576,0.6557348298842511
20,0.9096619677561559,1.0605465289543738,0.66565201052236,0.625745352507892
21,0.8996352841378333,0.9571732019215707,0.6698609545283728,0.6623991581901087
22,0.8717343167495297,0.9247414829102955,0.6830139045471627,0.675377060680463
23,0.8537702937092113,0.9208107384327461,0.6877113866967306,0.6678358470712031
24,0.8434019187257417,1.0017817506494124,0.6956783164223976,0.6566117151876535
25,0.8220400229561199,1.0193900768065276,0.6966178128523112,0.6411785338477727
26,0.8125940036209218,0.8662864943003914,0.7050357008643368,0.6930901438091898
27,0.8001447856269444,0.953140191699864,0.7085306275836152,0.6618730270080674
28,0.7797650023807667,0.8856346511247074,0.7136039083051484,0.6808137495615574
29,0.7674101511771766,0.8777996669188586,0.718977827884254,0.6936162749912311
30,0.7595253385667826,0.8649956081800819,0.7212326193160467,0.6881795861101367
