Epoch,Train_Loss,Val_Loss,Train_Acc,Val_Acc
1,2.0261550148104153,1.8322639883463527,0.33671552048102216,0.29779024903542617
2,0.9097522201953818,0.47975720580692083,0.6840285606914693,0.8391792353560155
3,0.6007673798468453,0.27326541720399183,0.8015783540022547,0.9214310768151526
4,0.47257323933024015,0.2626390947778365,0.8512213453588876,0.9186250438442651
5,0.3929712345213964,0.1581691576135928,0.8795189778278842,0.9542265871623992
6,0.3422108917946835,0.48697087542398565,0.9004509582863585,0.867064188004209
7,0.3176815984079776,0.17719507140183566,0.9110860578729801,0.9496667835847071
8,0.2745489492648439,0.13868564342859752,0.9242014280345735,0.961767800771659
9,0.2519588580910132,0.4171487374067233,0.9307779030439685,0.898105927744651
10,0.23378943340619762,0.16612383667203218,0.9375046974821496,0.95457734128376
11,0.2191517526361558,0.15609979944715882,0.9402480270574972,0.9608909154682568
12,0.19978349631283346,0.17984407373793196,0.9479143179255919,0.9568572430726061
13,0.19269630693036424,0.17307747375926963,0.9485155956407366,0.9582602595580498
